path	sentence
clips\11260.mp3	對了，昨晚做簡報到這麼晚
clips\11261.mp3	今天在公司順利嗎
clips\11262.mp3	可能我離開職場太久了
clips\11263.mp3	今天在會議室報告不是很順利
clips\11264.mp3	怎麼會這樣
clips\11265.mp3	今天在會議上
clips\11266.mp3	我第一次聽到3D簡報
clips\11267.mp3	妳也不曾聽過嗎
clips\11268.mp3	你不會怎麼辦
clips\11269.mp3	如果學不來就別勉強了
clips\11270.mp3	我看乾脆找你比較熟的工作
clips\11271.mp3	不希望你壓力這麼大
clips\11272.mp3	我已經找了幾間學校、補習班
clips\11273.mp3	我想趕快賺錢補貼家用
clips\11274.mp3	不能讓你一個人這麼辛苦
clips\11275.mp3	淑惠，我們剛搬到台北
clips\11276.mp3	現在子豪對這個環境還不熟悉
clips\11277.mp3	他每天要上課、上補習班
clips\11278.mp3	如果妳去上班誰接送
clips\11279.mp3	這些我已經考慮過了
clips\11280.mp3	我一定會把時間安排好
clips\11281.mp3	不管在南部還是台北
clips\11282.mp3	把家裡所有工作都做好
clips\11283.mp3	讓我能夠專心在職場奮鬥
clips\11284.mp3	淑惠，辛苦妳了
clips\11285.mp3	妳知道魚市場陳情的那件事
clips\11286.mp3	還有什麼事需要我做嗎
clips\11287.mp3	議員，我想請問魚市場陳情案
clips\11288.mp3	一個小小助理這麼多意見
clips\11289.mp3	怎麼，現在妳才是老闆
clips\11290.mp3	要妳教議員如何處理事情嗎
clips\11291.mp3	對不起，我真的沒那個意思
clips\11292.mp3	因為我從小在魚市場長大
clips\11293.mp3	裡面人事物我都很熟
clips\11294.mp3	我想如果議員需要幫忙 阿姨
clips\11295.mp3	好了，你們先去忙自己的事
clips\11296.mp3	等我把事情處理完
clips\11297.mp3	我會去處理魚市這件事好嗎
clips\11298.mp3	魚市場究竟發生什麼事
clips\11299.mp3	阿勇做生意不老實欺騙消費者
clips\11300.mp3	我們選舉真的有事的時候
clips\11301.mp3	都是勇哥出面幫我們處理的
clips\11302.mp3	所以現在在想該怎麼做才好
clips\11303.mp3	像這種事當然還是別管
clips\11304.mp3	這種事放著就好了
clips\11305.mp3	一定會處理魚市的事好嗎
clips\11306.mp3	素帆，妳有沒有怎麼樣
clips\11307.mp3	我只是不捨從小長大的地方
clips\11308.mp3	還有很多人要靠魚市場生活
clips\11309.mp3	心動不如馬上行動啊
clips\11310.mp3	我看妳一定有很多想法
clips\11311.mp3	其實我想到一個辦法
clips\11312.mp3	能夠有個公正的保障
clips\11313.mp3	能夠定期來為公秤做把關
clips\11314.mp3	那公秤呢也不是強迫性質
clips\11315.mp3	所以我們就先把公秤設在這裡
clips\11316.mp3	這樣對消費者比較有保障
clips\11317.mp3	表示張議員聽到民眾的心聲了
clips\11318.mp3	其實這個辦法是素帆想的
clips\11319.mp3	她提議我弟弟很贊成
clips\11320.mp3	看看反應如何再做決定
clips\11321.mp3	如果大家沒意見
clips\11322.mp3	沒關係，有事我負責
clips\11323.mp3	如果被議員的樁腳知道了
clips\11324.mp3	做什麼你都看到了，還問我
clips\11325.mp3	不是，我是說妳現在會很忙嗎
clips\11326.mp3	妳那邊會很冷嗎
clips\11327.mp3	這裡有張聲明書
clips\11328.mp3	當兄弟姐妹面前簽名
clips\11329.mp3	彷彿要我跟家人斷絕關係
clips\11330.mp3	家燕嫁出去經常回來
clips\11331.mp3	你不是一天到晚想見家燕
clips\11332.mp3	我不要她多事回來管家裡的事
clips\11333.mp3	隨便啦，她方便就好
clips\11334.mp3	你回來怎麼不先說一聲呢
clips\11335.mp3	爸，你不要我回來嗎
clips\11336.mp3	剛才說的是你大嫂
clips\11337.mp3	媽，現在都是妳煮飯嗎
clips\11338.mp3	不然你也可以去煮啊
clips\11339.mp3	不用，我閒來無事多少動一動
clips\11340.mp3	我看妳是勞神傷身
clips\11341.mp3	為人媳不可以在背後批評婆婆
clips\11342.mp3	家燕，妳要家昌回來
clips\11343.mp3	妳要說什麼，快告訴他
clips\11344.mp3	哥，我現在在外面工作
clips\11345.mp3	很感謝你這麼支持我
clips\11346.mp3	應該分擔就分擔
clips\11347.mp3	阿姨，既然家昌回來了
clips\11348.mp3	萬一有糾紛反而傷了感情
clips\11349.mp3	勸妳跟家龍不要去台北
clips\11350.mp3	爸，真抱歉
clips\11351.mp3	像之前她把土地過戶給家龍
clips\11352.mp3	說要給家昌開餐廳
clips\11353.mp3	所以現在我當然也不能確定
clips\11354.mp3	阿姨究竟勸我跟家龍不去台北
clips\11355.mp3	你是老實人，不一定聽得懂
clips\11356.mp3	大嫂，我聽得懂妳那些話
clips\11357.mp3	不要什麼事推到我媽頭上好嗎
clips\11358.mp3	我婆婆要惠如去上海工作
clips\11359.mp3	你打算去被挖苦還是丟臉
clips\11360.mp3	如果不怕她媽媽唾棄你
clips\11361.mp3	先被你念得抬不起頭了
clips\11362.mp3	好像有人保護
clips\11363.mp3	我就不怕被騙或被欺負了對吧
clips\11364.mp3	好人，我是好人
clips\11365.mp3	添富，我想通了
clips\11366.mp3	表示她已經發好人卡給我了
clips\11367.mp3	她把我當成好人，不是好朋友
clips\11368.mp3	是我自己太傻沒想通
clips\11369.mp3	才會還沒開始談戀愛就失戀了
clips\11370.mp3	其實世上有這麼多女孩子
clips\11371.mp3	你只不過被其中一個拒絕
clips\11372.mp3	心裡一樣會受傷
clips\11373.mp3	我相信你今天只要走出大門
clips\11374.mp3	一定會遇到更多、更好的選擇
clips\11375.mp3	我不要其他的選擇
clips\11376.mp3	今天我有個朋友開生日派對
clips\11377.mp3	我才剛失戀還在療傷
clips\11378.mp3	我們一起去好嗎
clips\11379.mp3	我有個朋友過生日在這裡包場
clips\11380.mp3	早知道不來這個派對了
clips\11381.mp3	芳姿，如果妳對他印象不好
clips\11382.mp3	不需要因為他得罪妳朋友
clips\11383.mp3	我把他當成隱形人就好了
clips\11384.mp3	壽星堅持議員到場幫他開舞
clips\11385.mp3	等等，我又不會跳舞
clips\11386.mp3	我會緊張啦，想去廁所
clips\11387.mp3	好，但你要答應我不能開溜哦
clips\11388.mp3	議員，這個我來處理
clips\11389.mp3	摔倒，從樓梯上面滾下來
clips\11390.mp3	小姐，妳顧顧形象
clips\11391.mp3	張議員來到現場
clips\11392.mp3	請假應該我自己去才對
clips\11393.mp3	芳姿，這麼騙人好嗎
clips\11394.mp3	妳怎麼在這裡上班呢
clips\11395.mp3	我聽人家說舞廳很複雜耶
clips\11396.mp3	其實她的工作本來很單純
clips\11397.mp3	但你出現之後就變複雜了
clips\11398.mp3	因為她不想因為你被人誤會
clips\11399.mp3	上次我阿姨說話是過分了點
clips\11400.mp3	芳姿，妳不需要這樣啦
clips\11401.mp3	反正今天他不是專程來找我
clips\11402.mp3	對啊，我跟弟弟來參加派對
clips\11403.mp3	怎麼知道素帆在這裡工作
clips\11404.mp3	跟弟弟來參加派對啊
clips\11405.mp3	你會跳舞嗎
clips\11406.mp3	我我當然會啊
clips\11407.mp3	那個我正好還沒學到
clips\11408.mp3	我學過阿魯巴啊
clips\11409.mp3	是吉魯巴，不是阿魯巴啦
clips\11410.mp3	吉魯巴跟阿魯巴都分不清楚
clips\11411.mp3	張添財，你真土耶
clips\11412.mp3	妳看，素帆跟別人不一樣
clips\11413.mp3	知道誰對她真心
clips\11414.mp3	有信心她會喜歡我
clips\11415.mp3	我拜託你去撒泡尿照照鏡子
clips\11416.mp3	人矮腿短、一副呆樣
clips\11417.mp3	因為你高攀不起
clips\11418.mp3	我所言屬實，為什麼要道歉
clips\11419.mp3	這是我的事自己處理
clips\11420.mp3	哥，不能夠這樣讓她侮辱
clips\11421.mp3	我現在找律師告她
clips\11422.mp3	張先生，芳姿說話比較難聽
clips\11423.mp3	我在此向你道歉
clips\11424.mp3	添富，我沒心情參加派對了
clips\11425.mp3	芳姿，知道妳想保護我
clips\11426.mp3	不過剛才對張先生說的話
clips\11427.mp3	是過分了點
clips\11428.mp3	他會放棄妳嗎
clips\11429.mp3	又因為他被誤會、受委屈
clips\11430.mp3	被他家人蹧蹋
clips\11431.mp3	好啦，我知道了
clips\11432.mp3	小朋友，比賽開始
clips\11433.mp3	我們現在要宣布今天的成績
clips\11434.mp3	林政峰小朋友，三十七分
clips\11435.mp3	他的分數是四十二分
clips\11436.mp3	好，恭喜這三位小朋友
clips\11437.mp3	張老師，恭喜
clips\11438.mp3	國中你可以讀科學資優班
clips\11439.mp3	張立委，上次拜託你的事
clips\11440.mp3	對立委而言應該很容易才對啊
clips\11441.mp3	越小的事，真的越難辦
clips\11442.mp3	但是總有老師要退休啊
clips\11443.mp3	妳在這裡教書教得好好的
clips\11444.mp3	我先生要到台北當經理
clips\11445.mp3	我先生之前是電子公司主管
clips\11446.mp3	這陣子人家請他回公司上班
clips\11447.mp3	都要設法請調台北任教
clips\11448.mp3	否則我們夫妻分隔兩地
clips\11449.mp3	台北老師職缺很少沒錯
clips\11450.mp3	但是你人脈這麼廣
clips\11451.mp3	應該很多人會看你面子才對
clips\11452.mp3	立委真的很想幫忙
clips\11453.mp3	妳為了請調台北任教一事
clips\11454.mp3	跟公婆鬧得很不愉快
clips\11455.mp3	如果立委真的幫妳請調台北
clips\11456.mp3	妳公婆責怪立委
clips\11457.mp3	沒有，公婆只是關心我的工作
clips\11458.mp3	夫人，妳聽誰說的啊
clips\11459.mp3	妳問誰說的我怎麼回答呢
clips\11460.mp3	俗話說無風不起浪
clips\11461.mp3	既然這些話已經傳到這裡
clips\11462.mp3	我們當然不能自作主張
clips\11463.mp3	我跟立委到家裡拜訪妳公婆
clips\11464.mp3	問問他們對於妳請調台北一事
clips\11465.mp3	我馬上要立委幫妳發落這件事
clips\11466.mp3	如此麻煩你們就不必了
clips\11467.mp3	不好意思，我先回去了
clips\11468.mp3	阿霞，我問妳
clips\11469.mp3	妳怎麼這麼了解他們家的事
clips\11470.mp3	比賽拿冠軍
clips\11471.mp3	子豪以後肯定跟爸爸一樣厲害
clips\11472.mp3	家龍，台北有間私立國中
clips\11473.mp3	子豪，先上樓寫功課
clips\11474.mp3	阿姨，妳怎麼突然這麼問
clips\11475.mp3	如果台北沒有職缺
clips\11476.mp3	阿姨，妳的意思是
clips\11477.mp3	如果沒找到職缺
clips\11478.mp3	沒有，妳阿姨的意思是
clips\11479.mp3	尚未找到教師職缺就別去台北
clips\11480.mp3	爸，我找到教師職缺了
clips\11481.mp3	淑惠，找到台北學校教師職缺
clips\11482.mp3	一樣都是教師工作
clips\11483.mp3	夫妻不先商量就說去台北
clips\11484.mp3	申請台北哪間學校任教
clips\11485.mp3	爸，你問這個做什麼
clips\11486.mp3	問妳在哪間學校任教
clips\11487.mp3	爸，這些我自然會安排好
clips\11488.mp3	你們想到就問
clips\11489.mp3	我怎麼應付你們這麼多問題呢
clips\11490.mp3	問了還不高興
clips\11491.mp3	能夠自己處理就好
clips\11492.mp3	事情尚未安排妥當
clips\11493.mp3	台北房價昂貴，買不起
clips\11494.mp3	人矮腿短、一副呆樣
clips\11495.mp3	為什麼我的感情被拒絕
clips\11496.mp3	這是我的名字和生辰八字
clips\11497.mp3	果然不出我所料
clips\11498.mp3	手掌心發白光
clips\11499.mp3	有一道白氣衝上印堂
clips\11500.mp3	是大旺之相
clips\11501.mp3	這是照妖，不是照人
clips\11502.mp3	師父，這不是白光
clips\11503.mp3	剛才我在外面被腳踏車撞到
clips\11504.mp3	師師父，連這個都看錯
clips\11505.mp3	懷疑我說得不準嗎
clips\11506.mp3	回去繼續接受命運的折磨
clips\11507.mp3	信之則有，不信則無
clips\11508.mp3	這個讓你待會兒向我道歉
clips\11509.mp3	所以如果我待會兒算得準
clips\11510.mp3	這包要大一點才有誠意
clips\11511.mp3	陰差陽錯日
clips\11512.mp3	你的感情應該都不順遂吧
clips\11513.mp3	師父，你算得真準耶
clips\11514.mp3	現在開始相信我的話了吧
clips\11515.mp3	根據三命通會
clips\11516.mp3	在丙子、丁丑、戊寅、辛卯等等
clips\11517.mp3	因為天地陰陽之氣不足
clips\11518.mp3	這叫陰差陽錯日
clips\11519.mp3	常有感情不順、夫妻不合
clips\11520.mp3	公姑寡合、妯娌不足
clips\11521.mp3	快點告訴我接下來該怎麼做
clips\11522.mp3	未來七年感情應該都不順遂
clips\11523.mp3	就是因為父母反對而拆散
clips\11524.mp3	除非怎麼樣
clips\11525.mp3	你快點告訴我怎麼做啊
clips\11526.mp3	我不是來阻擋惠如
clips\11527.mp3	你贊成她去大陸上班嗎
clips\11528.mp3	但是她無法告訴我
clips\11529.mp3	我知道她心裡一定很難過
clips\11530.mp3	向你們表達我的想法
clips\11531.mp3	我當然希望能夠經常看到惠如
clips\11532.mp3	失去出國發展的機會
clips\11533.mp3	所以我寧可鼓勵她去
clips\11534.mp3	這個敗家子知道自己配不上妳
clips\11535.mp3	現在舉白旗放棄
clips\11536.mp3	我不會放棄對惠如的感情
clips\11537.mp3	我會放棄身邊的一切
clips\11538.mp3	沒有賺上億不會來提親
clips\11539.mp3	現在雙手空空
clips\11540.mp3	你還幫他說為愛走天涯
clips\11541.mp3	拿什麼養活妻兒
clips\11542.mp3	我有手藝、肯奮鬥
clips\11543.mp3	我一定會成功給你們看
clips\11544.mp3	我聽你吹牛
clips\11545.mp3	都是你爸找張五常幫忙找的
clips\11546.mp3	你有手藝、肯奮鬥
clips\11547.mp3	我看你是靠爸族倒是真的
clips\11548.mp3	上台跟鋼管舞小姐跳鋼管
clips\11549.mp3	沒必要在這裡說
clips\11550.mp3	他怎麼會知道丟臉
clips\11551.mp3	我看你有本事繞著地球跑嗎
clips\11552.mp3	我一樣會追上去
clips\11553.mp3	媽，我跟他談
clips\11554.mp3	不需要你寸步不離
clips\11555.mp3	我要去哪裡、做什麼事
clips\11556.mp3	都是我的決定
clips\11557.mp3	我絕對不會受你影響
clips\11558.mp3	你聽清楚了嗎
clips\11559.mp3	只要你記得自己說過的話
clips\11560.mp3	認真做給別人看就夠了
clips\11561.mp3	妳說他要追妳女兒
clips\11562.mp3	妳說那什麼話
clips\11563.mp3	妳無緣無故叫家昌回來做什麼
clips\11564.mp3	要妳老公像個男子漢
clips\11565.mp3	我哪一點不像男人
clips\11566.mp3	對你像男人
clips\11567.mp3	從頭到腳是百分之百有女人味
clips\11568.mp3	他胡說八道說妳是男人
clips\11569.mp3	親家母，我是親家
clips\11570.mp3	兩家針鋒相對，吵個不停
clips\11571.mp3	我看乾脆勸勸妳家的女人
clips\11572.mp3	還想殺王爺拜雞
clips\11573.mp3	殺雞拜王爺才對
clips\11574.mp3	惠如媽媽剛剛打電話來
clips\11575.mp3	我去找惠如是告訴他們
clips\11576.mp3	影響惠如的工作
clips\11577.mp3	結果她媽就侮辱我
clips\11578.mp3	她媽哪次說話不侮辱你
clips\11579.mp3	對，我活該
clips\11580.mp3	都要你去跳鋼管、拜託張立委
clips\11581.mp3	人家才會看不起我、侮辱我
clips\11582.mp3	怕你知道傷到自尊心
clips\11583.mp3	他這麼做，你還怪他
clips\11584.mp3	就不需要你們為我做什麼了
clips\11585.mp3	爸爸跟阿姨沒有為你操心過嗎
clips\11586.mp3	忘記你跟我說過什麼話了嗎
clips\11587.mp3	要我安心好好出外奮鬥
clips\11588.mp3	代我好好孝順爸爸跟阿姨
clips\11589.mp3	交給你照顧
clips\11590.mp3	我被大嫂說中了對嗎
clips\11591.mp3	因為光是我跟惠如的感情
clips\11592.mp3	我都應付不了
clips\11593.mp3	更別說有什麼資格
clips\11594.mp3	照顧、孝順自己的父母對嗎
clips\11595.mp3	孝順父母是發自內心
clips\11596.mp3	不是給你大嫂看
clips\11597.mp3	要你體會父母對你的關心、愛
clips\11598.mp3	不想想別人為你做多少事
clips\11599.mp3	最後都是我的錯
clips\11600.mp3	爸說我活該
clips\11601.mp3	我想賣地開餐廳
clips\11602.mp3	連媽都這麼對我
clips\11603.mp3	我真的想知道
clips\11604.mp3	我在你們心中真的那麼沒用嗎
clips\11605.mp3	不可以這樣說你媽媽
clips\11606.mp3	她比家中任何人、比你都心痛
clips\11607.mp3	最後都是我的錯
clips\11608.mp3	好，我去找妳
clips\11609.mp3	為什麼要在我媽面前
clips\11610.mp3	不對，再想想
clips\11611.mp3	沒有資格回來找妳
clips\11612.mp3	我媽會說你跟我糾纏不清
clips\11613.mp3	所以我當著她的面故意趕走你
clips\11614.mp3	有一天換成我去找你
clips\11615.mp3	因為那就是我的選擇
clips\11616.mp3	我這麼做是保護你
clips\11617.mp3	惠如，謝謝妳
clips\11618.mp3	因為怕我把妳的話當真
clips\11619.mp3	妳怕我受到刺激、心裡難過
clips\11620.mp3	不錯，你也有聰明的時候
clips\11621.mp3	我度過故事的圓缺
clips\11622.mp3	點點的淚像星晨掛黑夜
clips\11623.mp3	倒映在回憶裡的畫面
clips\11624.mp3	我知道你工作很認真
clips\11625.mp3	知道你心中有我
clips\11626.mp3	也知道你給我空間、自由
clips\11627.mp3	不會用感情束縛我
clips\11628.mp3	所以你值得我期待
clips\11629.mp3	只有妳對我這麼好
clips\11630.mp3	在別人眼中，我什麼都沒有
clips\11631.mp3	什麼都不是
